,job_name,norm_job_submit_time,ddl,A100,GTX2080Ti,V100,gpu_milli
1382,openb-pod-6712,0,inf,2284.0,3930,5758,1000
1383,openb-pod-1634,0,100796.0,73380.0,141094,187599,460
1384,openb-pod-4536,0,inf,2917.0,4793,7465,1000
1385,openb-pod-7672,0,inf,1216.0,2372,3207,1000
1386,openb-pod-3724,0,inf,1519.0,2890,3894,1000
1387,openb-pod-7612,0,inf,1683.0,2469,4190,1000
1388,openb-pod-5544,0,inf,4043.0,6977,10379,1000
1389,openb-pod-2722,0,inf,20410.0,38462,52068,320
1390,openb-pod-8086,0,inf,2456.0,4057,6224,1000
1391,openb-pod-2514,0,inf,1056.0,1694,2705,320
1392,openb-pod-1512,0,inf,11939.0,20843,30432,460
1393,openb-pod-5232,0,inf,4422.0,6678,11621,1000
1394,openb-pod-1597,0,90872.0,41740.0,68794,103560,160
1395,openb-pod-3907,0,inf,3230.0,4614,8274,1000
1396,openb-pod-4620,0,inf,2573.0,4902,6537,1000
1397,openb-pod-2420,0,18225.0,10371.0,16428,25523,470
1398,openb-pod-5854,0,inf,2779.0,5268,7204,1000
1399,openb-pod-3265,0,inf,1084.0,1854,2871,470
1400,openb-pod-3797,0,inf,2639.0,5077,6662,1000
1401,openb-pod-4348,0,inf,4342.0,7812,11408,1000
1402,openb-pod-3966,0,inf,1906.0,3101,4890,1000
1403,openb-pod-6526,0,inf,4035.0,5930,10355,1000
1404,openb-pod-6726,0,inf,1857.0,2702,4476,1000
1405,openb-pod-8023,0,inf,9579.0,14972,23270,1000
1406,openb-pod-4870,0,3511553.0,1690843.0,2616074,4189352,1000
1407,openb-pod-3669,0,inf,6524.0,11605,17133,1000
1408,openb-pod-1946,0,inf,1170.0,2094,2838,480
1409,openb-pod-6132,0,inf,52711.0,79481,128622,1000
1410,openb-pod-7579,0,10079.0,4614.0,7056,12200,1000
1411,openb-pod-3516,0,inf,2749.0,4583,7045,1000
1412,openb-pod-5899,0,inf,2940.0,5673,7557,1000
1413,openb-pod-4862,0,inf,3773.0,6682,9272,1000
1414,openb-pod-4177,0,1712.0,1219.0,1740,2965,1000
1415,openb-pod-3622,0,inf,140689.0,199737,366863,1000
1416,openb-pod-1277,0,inf,1019.0,1510,2695,460
1417,openb-pod-6869,0,2708.0,1655.0,3150,4021,1000
1418,openb-pod-1774,0,inf,11482.0,20535,28308,320
1419,openb-pod-2398,0,inf,2436.0,4409,6378,810
1420,openb-pod-6762,0,inf,1503.0,2487,3907,1000
1421,openb-pod-2936,0,inf,62517.0,97600,155088,810
1422,openb-pod-2501,0,2791.0,1496.0,2177,3701,330
1423,openb-pod-2961,0,inf,15175.0,28680,38440,810
1424,openb-pod-2630,0,inf,2591.0,5120,6525,370
1425,openb-pod-6166,0,inf,4209.0,6464,10465,1000
1426,openb-pod-5554,0,inf,6803.0,9621,16561,1000
1427,openb-pod-5875,0,inf,3136123.0,5126316,8086042,1000
1428,openb-pod-8005,0,inf,1514.0,2914,3708,1000
1429,openb-pod-7673,0,inf,15361.0,23096,38000,1000
1430,openb-pod-7544,0,inf,1158.0,2200,2903,1000
1431,openb-pod-2907,0,inf,75528.0,138929,186269,810
1432,openb-pod-4381,0,inf,4663.0,6982,11352,1000
1433,openb-pod-1442,0,inf,7888.0,15769,20830,320
1434,openb-pod-2377,0,inf,21304.0,35920,52605,220
1435,openb-pod-2699,0,inf,5492.0,8384,13360,320
1436,openb-pod-5848,0,inf,2090.0,3048,5311,1000
1437,openb-pod-3742,0,inf,2304.0,3611,5941,1000
1438,openb-pod-1248,0,inf,3333.0,6041,8659,470
1439,openb-pod-3658,0,6764.0,3052.0,5266,7517,1000
1440,openb-pod-5210,0,inf,1503.0,2728,3817,1000
1441,openb-pod-6852,0,inf,4829.0,9409,12617,1000
1442,openb-pod-3101,0,inf,1080.0,1960,2648,460
1443,openb-pod-4729,0,inf,1039.0,1886,2513,1000
1444,openb-pod-3507,0,inf,23237.0,45897,60210,1000
1445,openb-pod-2915,0,inf,12466.0,21367,33024,810
1446,openb-pod-2817,0,inf,4916.0,8321,12610,320
1447,openb-pod-2989,0,inf,10212916.0,19466128,25182545,460
1448,openb-pod-1908,0,inf,1775.0,3388,4406,320
1449,openb-pod-2060,0,inf,9153.0,15154,23434,320
1450,openb-pod-2689,0,inf,88160.0,133019,216843,810
1451,openb-pod-5617,0,inf,4386.0,6340,11519,1000
1452,openb-pod-2196,0,inf,3021.0,4993,7801,810
1453,openb-pod-5430,0,inf,3136123.0,6032942,7900737,1000
1454,openb-pod-6870,0,inf,5400.0,8918,13822,1000
1455,openb-pod-1620,0,inf,3231252.0,6066740,8213138,440
1456,openb-pod-1712,0,inf,1123.0,1927,2759,810
1457,openb-pod-7678,0,inf,1685.0,2454,4449,1000
1458,openb-pod-7138,0,inf,4045.0,5825,10295,1000
1459,openb-pod-6380,0,inf,2052.0,3415,5069,1000
1460,openb-pod-5068,0,2716.0,1459.0,2204,3541,1000
1461,openb-pod-4465,0,inf,3117.0,6090,7603,1000
1462,openb-pod-1812,0,1619.0,1314.0,2280,3403,810
1463,openb-pod-4278,0,inf,1986.0,2876,5101,1000
1464,openb-pod-1346,0,inf,1315.0,2129,3356,460
1465,openb-pod-2140,0,inf,8913.0,12897,21883,220
1466,openb-pod-3921,0,inf,4518.0,8545,11406,1000
1467,openb-pod-6769,0,inf,1040.0,1626,2599,1000
1468,openb-pod-4575,0,inf,2301.0,3912,5891,1000
1469,openb-pod-6993,0,inf,3230.0,5725,7864,1000
1470,openb-pod-6338,0,inf,1033688.0,1726511,2604664,1000
1471,openb-pod-7109,0,inf,1226.0,2370,3245,1000
1472,openb-pod-8041,0,inf,4660.0,7944,11848,1000
1473,openb-pod-6689,0,inf,14091.0,26633,34982,1000
1474,openb-pod-5058,0,inf,2027.0,3567,5364,1000
1475,openb-pod-1315,0,9778.0,4627.0,8262,11705,810
1476,openb-pod-3985,0,inf,3615.0,6862,9426,1000
1477,openb-pod-6803,0,4277.0,2704.0,5138,6898,1000
1478,openb-pod-1481,0,inf,5673.0,9116,14227,320
1479,openb-pod-5849,0,inf,4394.0,7369,10636,1000
1480,openb-pod-2687,0,inf,1135.0,2201,2878,810
1481,openb-pod-5853,0,inf,1311.0,1867,3471,1000
1482,openb-pod-7667,0,inf,1207.0,2095,2959,1000
1483,openb-pod-5574,0,inf,8923.0,17721,21955,1000
1484,openb-pod-7371,0,inf,11927.0,19075,30785,1000
1485,openb-pod-6618,0,inf,7548.0,12953,19005,1000
1486,openb-pod-7003,0,inf,1216.0,2214,3015,1000
1487,openb-pod-3051,0,inf,4505.0,6851,11517,320
1488,openb-pod-7860,0,inf,4829.0,7847,12450,1000
1489,openb-pod-7071,0,3529.0,2692.0,5108,6763,1000
1490,openb-pod-7474,0,inf,2192.0,3710,5811,1000
1491,openb-pod-6971,0,4613.0,2480.0,4897,5956,1000
1492,openb-pod-2330,0,inf,11136.0,19425,27672,320
1493,openb-pod-2083,0,inf,4559.0,6680,11910,320
1494,openb-pod-5795,0,inf,54120.0,104789,136839,1000
1495,openb-pod-5261,0,inf,1356.0,2148,3500,1000
1496,openb-pod-6072,0,inf,53620.0,75196,140011,1000
1497,openb-pod-5965,0,inf,1678.0,3278,4091,1000
1498,openb-pod-3726,0,inf,1192.0,1860,3087,1000
1499,openb-pod-5564,0,inf,1440.0,2802,3523,1000
1500,openb-pod-5422,0,inf,13408.0,22440,32202,1000
1501,openb-pod-1655,0,inf,1377.0,2068,3530,650
1502,openb-pod-3862,0,inf,778885.0,1338187,1970947,1000
1503,openb-pod-1091,0,inf,21716.0,43140,56907,160
1504,openb-pod-3503,0,3106.0,1249.0,2353,3168,1000
1505,openb-pod-6466,0,inf,2307.0,3797,5984,1000
1506,openb-pod-6044,0,inf,4559.0,9100,11191,1000
1507,openb-pod-1593,0,inf,1796.0,3571,4375,460
1508,openb-pod-3514,0,inf,7618.0,14931,18736,1000
1509,openb-pod-7181,0,inf,1160.0,1814,2913,1000
1510,openb-pod-7776,0,inf,7212.0,12568,19032,1000
1511,openb-pod-1445,0,inf,4939.0,8845,12053,320
1512,openb-pod-1536,0,inf,2227.0,4088,5352,650
1513,openb-pod-6184,0,inf,4660.0,8409,11287,1000
1514,openb-pod-1451,0,inf,2120.0,3930,5292,650
1515,openb-pod-7787,0,inf,4026.0,7968,10548,1000
1516,openb-pod-7970,0,inf,1501.0,2161,3869,1000
1517,openb-pod-2056,0,inf,28866.0,47629,70831,810
1518,openb-pod-2153,0,inf,15235.0,21463,38260,320
1519,openb-pod-7155,0,inf,2818.0,4780,6833,1000
1520,openb-pod-3163,0,inf,6439.0,12699,16332,320
1521,openb-pod-3529,0,inf,2192.0,4349,5536,1000
1522,openb-pod-5301,0,inf,1237.0,2020,3132,1000
1523,openb-pod-4048,0,inf,2998.0,5867,7413,1000
1524,openb-pod-2223,0,inf,1074.0,2133,2784,810
1525,openb-pod-4891,0,inf,12276.0,20365,31691,1000
1526,openb-pod-5973,0,inf,164138.0,241808,409191,1000
1527,openb-pod-4446,0,inf,4625.0,7108,12060,1000
1528,openb-pod-6032,0,inf,3619.0,6807,9179,1000
1529,openb-pod-4187,0,inf,13217.0,25586,34156,1000
1530,openb-pod-1898,0,inf,1399.0,2552,3685,810
1531,openb-pod-1272,0,inf,1991.0,2789,5207,230
1532,openb-pod-3881,0,inf,1854.0,2637,4768,1000
1533,openb-pod-3893,0,9240.0,3656.0,5753,9335,1000
1534,openb-pod-3293,0,inf,9669.0,15027,25576,470
1535,openb-pod-4908,0,inf,1860.0,3302,4660,1000
1536,openb-pod-6759,0,inf,9579.0,18487,24737,1000
1537,openb-pod-1478,0,inf,1177.0,2189,2971,480
1538,openb-pod-5090,0,inf,1580.0,2438,4159,1000
1539,openb-pod-4670,0,inf,3673.0,5569,9584,1000
1540,openb-pod-5561,0,inf,4079.0,6122,9790,1000
1541,openb-pod-5332,0,7995.0,6510.0,9913,16546,1000
1542,openb-pod-5454,0,3833.0,2487.0,3614,6008,1000
1543,openb-pod-7140,0,inf,1542.0,2912,3779,1000
1544,openb-pod-2210,0,inf,4543.0,8671,11418,650
1545,openb-pod-7989,0,inf,3717.0,6087,9543,1000
1546,openb-pod-3212,0,inf,187120.0,328241,469375,810
1547,openb-pod-1426,0,inf,7443.0,14202,18240,320
1548,openb-pod-6436,0,inf,67500.0,97741,168232,1000
1549,openb-pod-7119,0,inf,1237.0,1963,3089,1000
1550,openb-pod-2270,0,inf,1799.0,3135,4569,460
1551,openb-pod-5636,0,inf,3343.0,6160,8838,1000
1552,openb-pod-4852,0,inf,2749.0,4091,7077,1000
1553,openb-pod-7342,0,inf,9061.0,15281,23554,1000
1554,openb-pod-2517,0,inf,10504.0,16691,25794,470
1555,openb-pod-5537,0,inf,4050.0,6784,10094,1000
1556,openb-pod-7281,0,inf,2212.0,3559,5324,1000
1557,openb-pod-5571,0,inf,2991.0,5721,7327,1000
1558,openb-pod-7199,0,inf,1192.0,2250,3046,1000
1559,openb-pod-4649,0,inf,3270.0,4999,8074,1000
1560,openb-pod-7578,0,inf,4129.0,6346,10918,1000
1561,openb-pod-5196,0,inf,1347.0,2045,3290,1000
1562,openb-pod-7979,0,inf,1161.0,2310,2934,1000
1563,openb-pod-7014,0,inf,1762.0,2947,4407,1000
1564,openb-pod-7972,0,inf,3218.0,6100,8016,1000
1565,openb-pod-6927,0,inf,11035.0,15881,27370,1000
1566,openb-pod-1728,0,inf,2096.0,3234,5201,320
1567,openb-pod-1662,0,inf,7985.0,15050,19850,470
1568,openb-pod-1417,0,11432.0,3843.0,7107,10215,470
1569,openb-pod-3754,0,inf,1385.0,2652,3348,1000
1570,openb-pod-3540,0,inf,2701.0,4336,6791,1000
1571,openb-pod-2821,0,inf,4344.0,7782,10578,320
1572,openb-pod-2889,0,inf,1050.0,2015,2714,320
1573,openb-pod-4842,0,inf,8135.0,14729,21421,1000
1574,openb-pod-3087,0,inf,1296.0,2396,3325,470
1575,openb-pod-1228,0,inf,28616.0,50334,69636,50
1576,openb-pod-4726,0,inf,6480.0,12308,16295,1000
1577,openb-pod-6067,0,inf,1057.0,1806,2601,1000
1578,openb-pod-2675,0,453162.0,193496.0,345317,510086,460
1579,openb-pod-8038,0,inf,9539.0,16896,25371,1000
1580,openb-pod-2494,0,inf,5091.0,9743,12860,320
1581,openb-pod-6051,0,inf,4058.0,5685,10574,1000
1582,openb-pod-2611,0,inf,5523.0,9553,13484,320
1583,openb-pod-7288,0,inf,1216.0,1897,3092,1000
1584,openb-pod-2706,0,inf,25439.0,39265,65522,460
1585,openb-pod-7229,0,inf,2906.0,5682,7347,1000
1586,openb-pod-6517,0,inf,4004.0,5618,9996,1000
1587,openb-pod-7867,0,inf,1441.0,2614,3582,1000
1588,openb-pod-5229,0,inf,2115.0,3621,5615,1000
1589,openb-pod-3806,0,inf,2876.0,5342,6991,1000
1590,openb-pod-4615,0,9242.0,3261.0,5843,8313,1000
1591,openb-pod-5557,0,inf,2695.0,4182,6550,1000
1592,openb-pod-4535,0,inf,2503.0,4445,6465,1000
1593,openb-pod-3888,0,inf,1249.0,1952,3233,1000
1594,openb-pod-5709,0,inf,1963.0,3731,4826,1000
1595,openb-pod-6695,0,inf,4859.0,9071,11891,1000
1596,openb-pod-4197,0,3362.0,1857.0,2822,4487,1000
1597,openb-pod-3001,0,inf,2323.0,4266,6021,810
1598,openb-pod-7326,0,inf,2450.0,4865,6357,1000
1599,openb-pod-5731,0,7233.0,3615.0,6663,9275,1000
1600,openb-pod-2874,0,inf,1448.0,2068,3685,470
1601,openb-pod-1118,0,2663.0,1122.0,1738,2843,470
1602,openb-pod-4189,0,3476.0,1381.0,1957,3416,1000
1603,openb-pod-5592,0,inf,3941.0,6744,9690,1000
1604,openb-pod-7190,0,inf,1579.0,3003,3955,1000
1605,openb-pod-4204,0,inf,4230.0,6363,11145,1000
1606,openb-pod-7398,0,inf,3834.0,6318,10127,1000
1607,openb-pod-6742,0,inf,34738.0,53850,89743,1000
1608,openb-pod-5650,0,6690.0,4269.0,6740,10828,1000
1609,openb-pod-7118,0,inf,2359.0,3367,6215,1000
1610,openb-pod-6717,0,3318.0,2133.0,3324,5374,1000
1611,openb-pod-7007,0,inf,1255.0,2233,3067,1000
1612,openb-pod-3188,0,inf,7765.0,13866,19266,320
1613,openb-pod-7344,0,inf,14605.0,21025,37222,1000
1614,openb-pod-3762,0,inf,6883.0,11604,17119,1000
1615,openb-pod-4896,0,inf,1379.0,2067,3429,1000
1616,openb-pod-5989,0,inf,1798.0,3297,4691,1000
1617,openb-pod-5084,0,inf,1132.0,1693,2927,1000
1618,openb-pod-2947,0,2266.0,1086.0,1538,2668,470
1619,openb-pod-1932,0,inf,44849.0,84002,115859,810
1620,openb-pod-4572,0,inf,2869.0,4899,7303,1000
1621,openb-pod-1746,0,inf,1210.0,2177,3009,810
1622,openb-pod-3483,0,inf,2270.0,4382,5565,1000
1623,openb-pod-4748,0,inf,22775.0,39073,54811,1000
1624,openb-pod-2030,0,1920.0,1327.0,2238,3401,650
1625,openb-pod-1132,0,inf,1980.0,3404,5155,810
1626,openb-pod-3600,0,15132.0,12358.0,24471,32113,1000
1627,openb-pod-3098,0,inf,1528.0,2678,3868,370
1628,openb-pod-3043,0,inf,11166.0,22239,29637,810
1629,openb-pod-3577,0,5219.0,2387.0,4591,6325,1000
1630,openb-pod-6598,0,11671.0,4670.0,7545,11906,1000
1631,openb-pod-1110,0,inf,3240.0,6003,8262,320
1632,openb-pod-1468,0,inf,14776.0,27196,36267,320
1633,openb-pod-7106,0,inf,3941.0,6855,9511,1000
1634,openb-pod-2135,0,7745.0,4928.0,8112,12972,320
1635,openb-pod-4737,0,30986.0,10396.0,18084,26053,1000
1636,openb-pod-3655,0,inf,1688.0,2751,4088,1000
1637,openb-pod-6219,0,inf,2103.0,3094,5158,1000
1638,openb-pod-4720,0,inf,1514.0,3006,3685,1000
1639,openb-pod-7617,0,inf,3660.0,5821,9132,1000
1640,openb-pod-6003,0,inf,1436.0,2398,3818,1000
1641,openb-pod-3120,0,inf,1245.0,1784,3158,650
1642,openb-pod-6073,0,inf,24846.0,47416,63419,1000
1643,openb-pod-5526,0,4145.0,2364.0,4011,5781,1000
1644,openb-pod-3874,0,inf,2369.0,4614,6106,1000
1645,openb-pod-4727,0,inf,2171.0,4035,5290,1000
1646,openb-pod-7045,0,inf,1407.0,2458,3682,1000
1647,openb-pod-2684,0,inf,1475.0,2195,3579,230
1648,openb-pod-5701,0,inf,22573.0,35348,58709,1000
1649,openb-pod-7028,0,156282.0,53894.0,102195,138993,1000
1650,openb-pod-6530,0,inf,4085.0,7971,9852,1000
1651,openb-pod-1111,0,inf,22502.0,37340,59237,160
1652,openb-pod-2546,0,inf,3384.0,6707,8208,470
1653,openb-pod-7595,0,inf,2090.0,4086,5126,1000
1654,openb-pod-8113,0,inf,1320.0,2046,3191,1000
1655,openb-pod-5319,0,inf,7654.0,14537,19342,1000
1656,openb-pod-4803,0,inf,25679.0,48380,63556,1000
1657,openb-pod-3948,0,inf,1353.0,2689,3329,1000
1658,openb-pod-5651,0,inf,3986.0,7890,9994,1000
1659,openb-pod-5216,0,inf,3680.0,6371,9604,1000
1660,openb-pod-1310,0,inf,1417.0,2416,3731,230
1661,openb-pod-4066,0,inf,38545.0,69070,92676,1000
1662,openb-pod-4327,0,inf,4077.0,7019,10022,1000
1663,openb-pod-4203,0,inf,10183.0,19265,24874,1000
1664,openb-pod-6295,0,inf,10986.0,19441,27935,1000
1665,openb-pod-3162,0,9486.0,3290.0,5572,8057,470
1666,openb-pod-6892,0,inf,8389.0,14088,21056,1000
1667,openb-pod-4911,0,inf,5461.0,8035,13943,1000
1668,openb-pod-5055,0,inf,3891.0,5795,9741,1000
1669,openb-pod-2412,0,inf,7102.0,10866,17860,230
1670,openb-pod-1220,0,inf,1216.0,2174,3009,650
1671,openb-pod-7794,0,inf,4192.0,8320,10540,1000
1672,openb-pod-3545,0,inf,2089.0,3223,5277,1000
1673,openb-pod-1491,0,inf,1166.0,2138,3068,370
1674,openb-pod-4211,0,inf,10542.0,20331,27945,1000
1675,openb-pod-2619,0,inf,17654.0,25356,43001,230
1676,openb-pod-3699,0,inf,2342233.0,4525703,6014941,1000
1677,openb-pod-4557,0,2808.0,1701.0,2506,4436,1000
1678,openb-pod-6010,0,inf,3743.0,5737,9225,1000
1679,openb-pod-7152,0,inf,4028.0,7205,10552,1000
1680,openb-pod-4421,0,inf,5843.0,9991,15177,1000
1681,openb-pod-7522,0,inf,2063.0,3464,5281,1000
1682,openb-pod-6615,0,inf,1678.0,3021,4216,1000
1683,openb-pod-6127,0,inf,1001.0,1494,2520,1000
1684,openb-pod-4505,0,inf,3601.0,6950,9155,1000
1685,openb-pod-1877,0,2164.0,1798.0,3099,4778,460
1686,openb-pod-2410,0,inf,2146.0,3824,5539,810
1687,openb-pod-6947,0,inf,5142.0,10247,13374,1000
1688,openb-pod-5776,0,inf,1185.0,1962,3120,1000
1689,openb-pod-2696,0,inf,10597.0,18098,26875,320
1690,openb-pod-6766,0,inf,2106.0,3202,5501,1000
1691,openb-pod-4799,0,inf,5717.0,8018,14533,1000
1692,openb-pod-5584,0,inf,2192.0,3293,5293,1000
1693,openb-pod-3283,0,inf,3299.0,5023,8522,460
1694,openb-pod-5028,0,inf,2517.0,4588,6463,1000
1695,openb-pod-7766,0,inf,1938.0,3032,4813,1000
1696,openb-pod-1150,0,inf,1466.0,2843,3735,470
1697,openb-pod-4266,0,inf,2858.0,4675,7397,1000
1698,openb-pod-1266,0,inf,1122.0,2025,2890,810
1699,openb-pod-3408,0,inf,1313.0,2437,3251,470
1700,openb-pod-1848,0,inf,3575.0,7047,8895,650
1701,openb-pod-3819,0,inf,1302.0,2396,3250,1000
1702,openb-pod-4321,0,inf,3454.0,5555,8403,1000
1703,openb-pod-2717,0,inf,26641.0,51067,66977,320
1704,openb-pod-2628,0,inf,1091.0,1681,2683,810
1705,openb-pod-7779,0,inf,5843.0,10461,14723,1000
1706,openb-pod-7862,0,inf,112566.0,218857,287323,1000
1707,openb-pod-4861,0,inf,4098.0,6056,10744,1000
1708,openb-pod-6731,0,inf,4064.0,7373,10386,1000
1709,openb-pod-3434,0,inf,6883.0,12669,16994,1000
1710,openb-pod-7533,0,inf,2818.0,4209,6806,1000
1711,openb-pod-7952,0,inf,4156.0,6030,10800,1000
1712,openb-pod-4474,0,25351.0,9780.0,15366,25828,1000
1713,openb-pod-5596,0,3149.0,1941.0,3480,4854,1000
1714,openb-pod-5034,0,inf,2762.0,4646,7210,1000
1715,openb-pod-1460,0,inf,26313.0,40006,65244,160
1716,openb-pod-6106,0,inf,1532.0,2165,3961,1000
1717,openb-pod-3615,0,inf,9554.0,15504,23541,1000
1718,openb-pod-4685,0,inf,1137.0,1608,2813,1000
1719,openb-pod-3666,0,30393.0,18963.0,37022,47431,1000
1720,openb-pod-2534,0,inf,1106.0,1766,2702,220
1721,openb-pod-7922,0,inf,1364.0,2635,3582,1000
1722,openb-pod-3534,0,inf,7940.0,11417,20663,1000
1723,openb-pod-5402,0,inf,61208.0,86086,147614,1000
1724,openb-pod-1278,0,inf,1607.0,3074,3994,470
1725,openb-pod-6853,0,inf,1637.0,2393,4198,1000
1726,openb-pod-6628,0,inf,1206.0,1791,3112,1000
1727,openb-pod-3469,0,inf,5843.0,9723,14621,1000
1728,openb-pod-3818,0,inf,2417.0,4142,6277,1000
1729,openb-pod-1759,0,2519.0,1046.0,1961,2563,470
1730,openb-pod-4020,0,inf,3276.0,6212,8500,1000
1731,openb-pod-5969,0,inf,22833.0,43193,57923,1000
1732,openb-pod-7317,0,inf,80038.0,156141,208432,1000
1733,openb-pod-4147,0,inf,3485.0,5173,8462,1000
1734,openb-pod-3617,0,inf,3611.0,6473,9210,1000
1735,openb-pod-3476,0,inf,1068.0,2126,2746,1000
1736,openb-pod-5098,0,inf,1089.0,1843,2850,1000
1737,openb-pod-7566,0,inf,7365.0,10826,18980,1000
1738,openb-pod-4456,0,inf,1168.0,2297,3072,1000
1739,openb-pod-7391,0,inf,3601.0,6509,9146,1000
1740,openb-pod-4340,0,inf,4851.0,6905,11843,1000
1741,openb-pod-4909,0,inf,1065.0,1527,2631,1000
1742,openb-pod-1181,0,inf,1772.0,3303,4300,650
1743,openb-pod-7068,0,inf,38545.0,54017,92566,1000
1744,openb-pod-4552,0,inf,3846.0,6024,9904,1000
1745,openb-pod-7931,0,inf,12966.0,24567,31588,1000
1746,openb-pod-1784,0,inf,4494.0,8865,11484,470
1747,openb-pod-3254,0,inf,1922.0,3112,4707,590
1748,openb-pod-5244,0,inf,2460.0,4392,5968,1000
1749,openb-pod-5456,0,inf,4416.0,6639,11612,1000
1750,openb-pod-7476,0,inf,2931.0,4192,7400,1000
1751,openb-pod-8112,0,inf,3754.0,7446,9247,1000
1752,openb-pod-5141,0,inf,2103.0,3084,5060,1000
1753,openb-pod-7048,0,39310.0,16257.0,30306,42712,1000
1754,openb-pod-4741,0,inf,3951.0,6351,10007,1000
1755,openb-pod-7555,0,inf,20000.0,37144,48025,1000
1756,openb-pod-5027,0,inf,1216.0,1773,3080,1000
1757,openb-pod-5763,0,inf,1677.0,2706,4246,1000
1758,openb-pod-6535,0,inf,63660.0,108939,162991,1000
1759,openb-pod-7715,0,inf,22573.0,41172,55948,1000
1760,openb-pod-7790,0,inf,3792.0,7195,9118,1000
1761,openb-pod-5066,0,inf,5063.0,10081,12956,1000
1762,openb-pod-5003,0,inf,2917.0,5411,7005,1000
1763,openb-pod-6903,0,inf,2288.0,3855,5699,1000
1764,openb-pod-7589,0,3277.0,2307.0,3238,6034,1000
1765,openb-pod-3711,0,4871.0,3151.0,4881,8335,1000
1766,openb-pod-2800,0,inf,1049.0,1897,2571,460
1767,openb-pod-5747,0,inf,1828.0,2724,4791,1000
1768,openb-pod-4903,0,inf,1720.0,2460,4537,1000
1769,openb-pod-6733,0,inf,1913.0,3519,5037,1000
1770,openb-pod-6714,0,inf,3690.0,5252,9393,1000
1771,openb-pod-6179,0,5276.0,2100.0,3855,5518,1000
1772,openb-pod-7950,0,inf,5874.0,9977,15151,1000
1773,openb-pod-4323,0,1601.0,1096.0,2164,2685,1000
1774,openb-pod-5533,0,inf,4212.0,7852,10984,1000
1775,openb-pod-6317,0,inf,2869.0,5427,7277,1000
1776,openb-pod-6103,0,inf,16257.0,31541,40598,1000
1777,openb-pod-1355,0,inf,7092.0,10748,18270,810
1778,openb-pod-7468,0,2431.0,1201.0,1772,3186,1000
1779,openb-pod-2187,0,inf,10228.0,15383,26513,220
1780,openb-pod-3949,0,inf,2150.0,3437,5446,1000
1781,openb-pod-3743,0,inf,3942.0,5799,9705,1000
1782,openb-pod-6131,0,inf,2672.0,4518,6583,1000
1783,openb-pod-3166,0,inf,1350.0,1949,3334,470
1784,openb-pod-2844,0,inf,4200.0,7881,11058,320
1785,openb-pod-7932,0,inf,3680.0,6064,9028,1000
1786,openb-pod-5105,0,8560768.0,4506650.0,7121892,10867413,1000
1787,openb-pod-3654,0,inf,9338.0,18287,23402,1000
1788,openb-pod-7874,0,inf,16662.0,24455,41864,1000
1789,openb-pod-7332,0,inf,4273.0,6962,10325,1000
1790,openb-pod-7052,0,7491.0,3319.0,4746,8136,1000
1791,openb-pod-6312,0,inf,9780.0,16964,24829,1000
1792,openb-pod-3937,0,inf,10832.0,17062,26356,1000
1793,openb-pod-4261,0,inf,3879.0,7445,9710,1000
1794,openb-pod-1887,0,inf,23097.0,33403,59520,320
1795,openb-pod-2849,0,inf,1661.0,2588,4348,650
1796,openb-pod-4470,0,inf,2353.0,3938,5851,1000
1797,openb-pod-5779,0,4360.0,2288.0,3555,5636,1000
1798,openb-pod-6871,0,inf,1373.0,2398,3339,1000
1799,openb-pod-7903,0,inf,3911.0,6870,10225,1000
1800,openb-pod-1368,0,inf,75954.0,109418,201470,810
1801,openb-pod-4233,0,inf,2951.0,4931,7843,1000
1802,openb-pod-2300,0,1419.0,1067.0,1931,2678,320
1803,openb-pod-5125,0,inf,2002.0,3795,4870,1000
1804,openb-pod-4805,0,inf,54451.0,92996,133818,1000
1805,openb-pod-8134,0,inf,2424.0,4020,5832,1000
1806,openb-pod-5154,0,inf,2060.0,3874,5469,1000
1807,openb-pod-7703,0,inf,1327.0,2592,3471,1000
1808,openb-pod-4375,0,inf,2940.0,4408,7100,1000
1809,openb-pod-1398,0,inf,1489.0,2392,3897,650
1810,openb-pod-3057,0,inf,3655.0,6899,9114,650
1811,openb-pod-7236,0,3076.0,2437.0,3952,5913,1000
1812,openb-pod-2964,0,11624.0,5708.0,9659,14386,470
1813,openb-pod-5351,0,inf,2123.0,3921,5612,1000
1814,openb-pod-3780,0,inf,4801.0,9511,12616,1000
1815,openb-pod-5646,0,inf,8135.0,11628,20510,1000
1816,openb-pod-4948,0,5780.0,4516.0,7525,11616,1000
1817,openb-pod-3324,0,inf,3962.0,6535,10174,320
1818,openb-pod-1589,0,inf,1528.0,2944,3849,460
1819,openb-pod-7425,0,inf,2761.0,4131,7123,1000
1820,openb-pod-6665,0,inf,2692.0,4226,6599,1000
1821,openb-pod-1356,0,inf,1227.0,2014,3070,810
1822,openb-pod-4566,0,inf,3302.0,5335,8540,1000
1823,openb-pod-6091,0,inf,11135.0,15778,28937,1000
1824,openb-pod-1274,0,inf,1021.0,1454,2647,460
1825,openb-pod-4906,0,inf,1558.0,2801,4020,1000
1826,openb-pod-6024,0,inf,2090.0,3128,5512,1000
1827,openb-pod-2360,0,3391.0,1166.0,2097,3002,370
1828,openb-pod-2921,0,inf,24015.0,37787,61503,160
1829,openb-pod-2225,0,147134.0,49516.0,97164,128227,270
1830,openb-pod-7185,0,2854.0,1905.0,3016,4735,1000
